ClientID,ProductID,Sum_Prior_Quantity,Sum_Post_Quantity,Sum_Betw_Quantity
186,63551590124,4,0,0
186,3410017509,10,0,0
186,7183304101,8,0,2
186,7457002400,9,0,0
186,63551595899,1,0,0
186,2800032267,2,0,0
186,3680012434,0,12,0
186,4152501300,25,0,0
186,21320700000,32,0,0
186,85913900161,2,0,0
186,88348433355,9,0,0
186,7764490258,92,1,17
186,4400001251,31,0,0
186,4000050910,0,1,3
186,4800000060,37,0,4
186,3680028177,0,1,0
186,63551597009,21,0,4
186,5070049516,37,0,13
186,8051616644,6,0,0
186,4000023132,0,1,0
186,4460031282,4,0,0
186,2400016707,36,0,0
186,3120002133,90,0,0
186,36373644700,2,0,0
186,60234841597,37,0,0
186,2840058987,38,0,0
186,94068,0,0,0
186,4227200502,15,0,0
186,3270001641,5,0,0
186,1714402508,0,0,5
186,362621,0,0,5
186,72047305369,21,0,0
186,20110200000,35,6,12
186,7240000669,66,0,2
186,1312000291,82,1,5
186,4650001619,6,0,0
186,2560000791,3,0,0
186,2970000199,47,0,0
186,7680800560,51,1,1
186,30045020431,7,0,0
186,7726000174,31,0,0
186,1400514799,1,0,0
186,1500004730,27,1,0
186,294798,0,0,24
186,7052800681,165,0,6
186,70921530213,5,0,0
186,8087817126,12,0,7
186,3700007553,13,2,0
186,88939201002,29,0,0
186,7590113140,76,4,2
186,9.78078E+11,0,0,0
186,2970000195,19,0,4
186,4154870269,1,0,0
186,64299800023,7,0,2
186,293108,1,0,0
186,5209202014,1,0,0
186,5300000675,71,0,2
186,3700035804,25,0,6
186,7920073441,1,0,0
186,7365151221,60,0,1
186,1500007001,64,4,9
186,1600024070,96,5,14
186,336488,0,0,2
186,3620000445,150,5,23
186,7003860945,11,0,1
186,89766000220,1,0,0
186,89203500200,8,0,0
186,1117906301,1,0,0
186,7107201216,1,0,0
186,1380018803,102,3,18
186,5070025141,28,0,7
186,1820006991,140,2,6
186,20825700000,1,0,0
186,3120700112,9,0,0
186,1200000311,179,0,4
186,5070027036,112,3,23
186,61278140160,115,1,6
186,2560000081,27,0,0
186,5100023260,68,0,0
186,5300007195,1,4,9
186,9282555457,24,0,0
186,4400000172,121,0,0
186,7092047434,76,1,8
186,4053,64,0,1
186,87983100111,0,0,0
186,1800042698,228,9,7
186,72047383042,1,0,0
186,7336018231,10,0,0
186,20060400000,257,7,12
186,2800024500,133,1,8
186,331431,0,0,1
186,7410814423,1,0,0
186,4114309080,8,0,5
186,63551595255,12,0,0
186,1700013931,5,0,0
186,2100001848,104,2,2
186,70897191688,43,0,0
186,7175820148,1,0,0
186,7940006671,6,0,1
186,4525511752,3,0,4
186,8307811311,22,0,0
186,4146037109,232,4,10
186,2857100050,8,0,0
186,68142102002,20,0,0
186,85942400330,2,0,0
186,4200015736,0,2,1
186,63551595773,2,0,0
186,2840015963,179,6,27
186,5138638003,19,0,0
186,4178500016,0,1,0
186,80276302855,7,0,1
186,3410000323,1,0,0
186,63551598322,23,0,2
186,1780013460,11,0,0
186,2100060251,62,1,7
186,7265500106,97,0,1
186,4119641201,256,1,11
186,4430009323,212,1,25
186,5070001199,15,0,1
186,3361700703,3,0,0
186,7013700023,1,0,0
186,80921977025,10,0,0
186,3700019760,0,1,2
186,4146039887,494,13,65
186,1270015807,164,1,14
186,3810003295,24,1,2
186,31184512969,0,0,0
186,76211188812,65,2,3
186,341820,0,0,4
186,5340026013,55,0,1
186,5400010060,59,1,1
186,9693875402,16,0,0
186,7778200797,165,0,25
186,3940001883,384,5,21
186,7255416563,0,0,2
186,83921900535,2,0,0
186,395851,0,1,0
186,4150583120,3,0,0
186,2840063768,0,0,2
186,7826408308,130,1,0
186,7717180114,4,0,0
186,4400003042,37,0,0
186,4157000383,33,3,4
186,1780056614,26,0,5
186,84920500058,2,0,0
186,5070026935,27,0,1
186,1284406312,1,0,0
186,1780013476,47,1,5
186,310466,0,0,10
186,4300002826,94,2,23
186,3660083331,8,0,0
186,4133109038,6,1,1
186,4525514645,1,0,0
186,5100006283,43,3,0
186,4245605031,16,0,0
186,63551596991,4,0,0
186,1410008550,26,1,1
186,1650050492,8,0,1
186,36373673005,1,0,0
186,85990800304,9,0,0
186,225292,0,0,0
186,81032601292,411,85,77
186,2500004808,172,1,19
186,21541800000,20,0,0
186,5113170532,6,0,0
186,2840003397,74,0,0
186,73720800411,8,0,0
186,5070025444,360,0,22
186,4319453644,12,0,0
186,8087805722,0,1,2
186,2590022682,0,3,0
186,4400003213,33,1,18
186,1270015804,275,1,16
186,63083222002,3,0,0
186,4319416267,3,0,0
186,63551599228,7,0,0
186,3680036731,0,0,1
186,4528400450,3,0,0
186,7354870012,2,0,0
186,82275466686,2,0,0
186,4154803985,1,0,0
186,7965601806,1,0,0
186,4528416128,0,0,1
186,3680026737,0,0,12
186,7011005436,104,4,7
186,5480023335,51,0,1
186,63551597987,2,0,0
186,5000029430,82,0,0
186,7316831966,3,0,0
186,242953,3,0,0
186,3342105115,3,0,0
186,1200015272,14,0,0
186,3700080819,13,2,9
186,5070000353,6,0,2
186,4112927463,152,1,1
186,5000057443,57,0,1
186,319243,0,0,2
186,3680024903,0,6,0
186,4408,1402,0,0
186,409170,0,8,0
186,5070056886,17,0,2
186,395125,0,14,0
186,3410008716,30,0,4
186,4400002475,37,0,7
186,3729794447,41,1,6
186,7518602749,0,0,0
186,4300005797,29,0,3
186,7740012017,152,0,0
186,386495,0,1,0
186,7825000618,0,0,1
186,2840063769,12,7,19
186,5070008326,17,3,1
186,7225007300,3,0,0
186,4119640503,0,0,0
186,20169600000,402,0,0
186,3029105332,81,0,5
186,7304245156,7,1,3
186,8813044423,5,0,0
186,4610000223,151,2,9
186,7214081740,12,0,0
186,3620000350,154,0,11
186,7675322220,1,0,0
186,7734137758,2,0,1
186,30132000655,6,0,0
186,7049121225,19,0,0
186,81833601011,1,0,0
186,3080039800,32,0,0
186,2900001546,50,0,0
186,3022304064,43,0,0
186,89755500223,31,0,0
186,2820000465,4306,689,672
186,63551595696,5,0,1
186,7116977003,13,0,1
186,72232500603,5,0,0
186,439268,0,1,0
186,7239232082,36,0,1
186,8857360002,3,0,0
186,1708287976,3,0,12
186,294576,1,0,0
186,4900001063,21,0,0
186,7675370775,3,0,0
186,67862990001,1,0,0
186,76098103017,1,0,0
186,7675306127,3,0,0
186,7007781120,3,2,26
186,1037442061,7,0,0
186,7001114321,1,0,0
186,1500007604,52,1,2
186,271940,1,0,0
186,409195,0,45,0
186,26007500000,3,0,0
186,4316890402,11,0,0
186,30132007912,12,0,1
186,4319416776,3,0,0
186,3010030015,2,0,0
186,5070004438,28,0,0
186,73639310500,55,0,6
186,2700052388,30,1,0
186,4528450799,14,0,0
186,2100004935,0,0,0
186,20351300000,13,2,5
186,21593200000,47,0,1
186,5100012804,140,10,5
186,63551599230,2,1,0
186,90,2,0,0
186,5070009467,78,1,8
186,75618410813,2,0,0
186,88378868170,5,0,0
186,85331100300,2,0,0
186,21420300000,7,0,0
186,7391764747,8,0,2
186,78995911943,63,0,0
186,7960602041,4,0,0
186,7239232992,97,12,53
186,242894,3,0,0
186,21551300000,31,0,6
186,4316891855,4,0,0
186,3354495021,4,0,0
186,1122564369,0,8,8
186,4525511496,1,0,0
186,3700035906,8,1,1
186,7003864075,5,0,0
186,7116922835,1,0,0
186,7498218060,23,1,4
186,8579801872,3,0,0
186,4200087140,1,0,0
186,4220000683,3,0,0
186,2840045951,2,0,0
186,7065080012,9,2,0
186,2531785600,37,1,1
186,7225003949,33,0,0
186,4126950338,0,0,0
186,60234855161,28,0,0
186,7336051204,1,0,0
186,8382012355,2,0,0
186,3825237039,0,0,0
186,7316831914,3,0,0
186,84357100589,0,0,0
186,20357600000,0,0,0
186,4528450299,37,0,0
186,7003863876,12,0,0
186,79357305375,24,0,3
186,3680064871,0,2,3
186,555,1,0,0
186,1440081400,6,0,1
186,7033064593,4,0,0
186,7310040007,1,0,0
186,20107300000,35,9,19
186,4113704137,20,0,0
186,2898997140,0,0,0
186,5070005616,386,1,15
186,600600104,3,0,1
186,8982600009,1,0,0
186,70943480042,5,0,0
186,1150904933,1,0,0
186,7067000625,12,1,2
186,9.78037E+11,0,0,0
186,4460014882,27,0,5
186,21577400000,3,0,0
186,5070055738,16,1,2
186,2400055117,37,0,0
186,7940078490,3,0,0
186,1122513507,0,0,1
186,6626453767,1,0,0
186,7480021115,58,0,13
186,76566810101,3,0,0
186,2540000016,1,0,0
186,1670001246,19,0,0
186,7066203102,89,6,25
186,5070049804,36,0,6
186,73525700026,9,0,4
186,3915600177,67,1,7
186,7056089129,66,3,1
186,3800013841,293,24,64
186,63715200023,15,0,0
186,4220000261,65,0,12
186,5410002110,13,0,3
186,1708288048,18,0,0
186,63551599258,26,0,1
186,4450098211,49,0,5
186,323709,0,0,23
186,7615023252,123,0,2
186,4000000105,119,0,23
186,3320000045,2,0,0
186,3680030797,0,6,0
186,3500074544,7,0,0
186,7447030314,1,0,0
186,7766102913,33,0,1
186,72595198569,2,0,0
186,4164200102,9,0,0
186,3270095009,2,0,0
186,76770700125,8,2,15
186,7639703100,29,0,0
186,3125901869,1,0,0
186,7835471505,3,0,0
186,85164500409,1,0,0
186,5070026636,70,2,6
186,1122542211,0,2,1
186,3680030489,0,7,0
186,5565367020,10,0,0
186,20316900000,2,0,0
186,2820000424,120,39,18
186,3399,0,0,0
186,7639700328,10,0,0
186,381428,0,2,0
186,7116971102,14,0,0
186,70897119894,24,0,2
186,7033019980,1,1,0
186,20356900000,20,2,13
186,69899780918,1,0,0
186,1112800009,0,0,0
186,1480000010,203,2,11
186,5480002001,149,2,15
186,2820017346,224,0,0
186,2279691812,1,0,0
186,62013300223,1,0,7
186,5565364600,2,0,0
186,2370004385,9,0,0
186,311618,0,0,1
186,7094212310,23,0,3
186,9582950006,0,0,1
186,3570007600,6,0,0
186,3663203215,264,1,11
186,4528400500,0,0,0
186,1119241714,1,0,0
186,63551596932,1,0,1
186,449257,0,3,0
186,4460030815,20,0,3
186,7094212315,3,0,3
186,4073,80237,858,4695
186,1800045197,76,0,0
186,74816291547,61,1,2
186,70897191771,175,1,0
186,31254730625,9,0,0
186,71941014011,19,0,5
186,8200077792,1,0,0
186,1600047296,33,0,0
186,294320,1,0,0
186,1600045960,224,6,17
186,2770067901,61,0,3
186,2900007862,42,0,4
186,7580584272,12,0,0
186,7244010221,2,0,0
186,63715250065,0,0,0
186,1312001320,63,6,24
186,72383000003,4,0,0
186,323084,0,0,17
186,4280047725,97,1,3
186,7518602455,17,0,0
186,4180022600,19,0,3
186,1482110390,14,0,1
186,20167700000,2,0,0
186,60426251006,8,0,1
186,7067000733,16,0,0
186,7099210094,1,0,0
186,68670003023,13,0,0
186,88439400099,0,0,0
186,60234841596,33,0,0
186,396977,0,1,0
186,1128400306,478,5,32
186,85998706009,7,0,0
186,88405104017,0,0,14
186,4460031182,1,0,0
186,7127940709,0,2,0
186,76211188810,76,0,2
186,2200000845,55,0,1
186,70396500680,131,10,28
186,88361600216,0,0,0
186,4525501345,1,0,1
186,3700074091,1,0,0
186,30045020425,15,0,2
186,2200011602,31,0,1
186,38151905507,12,1,2
186,7218063245,6,0,0
186,355496,0,0,3
186,5210003065,25,0,0
186,60984601604,42,0,2
186,67811225433,2,0,0
186,63551595707,18,0,1
186,5070056314,39,1,4
186,8733652871,1,0,0
186,2146632187,1,0,0
186,3400041748,51,1,0
186,63018772369,1,0,0
186,5100001214,95,1,11
186,7447002373,2,0,0
186,2531753300,1,0,0
186,4157005232,35,0,0
186,7007455958,464,16,54
186,3800059661,169,0,17
186,4175768049,21,0,0
186,7456250001,136,0,4
186,285347,8,0,0
186,3338399887,23,0,0
186,3600048750,0,3,0
186,7047000655,389,3,11
186,2430004505,1,0,4
186,1744400070,9,0,0
186,33,17,0,2
186,3680014785,0,0,1
186,4740012046,14,0,0
186,76830611511,2,0,0
186,7316831919,2,0,0
186,94663,104,0,0
186,4400001253,18,0,1
186,72047354631,1,0,0
186,1780014920,0,0,0
186,3700006199,13,5,1
186,3710018001,2,0,0
186,61611232018,0,3,0
186,3800012307,29,0,2
186,7726004084,1,0,0
186,21575600000,25,0,0
186,4110081138,12,1,0
186,2400016287,382,1,3
186,5100016777,57,0,0
186,325355,0,0,4
186,426309,0,3,0
186,5005151640,1,0,0
186,7231000178,8,0,0
186,3120020300,40,2,3
186,83418300713,0,1,0
186,4722343020,4,0,0
186,7160312500,11,0,1
186,81655901293,6,0,0
186,31254662749,75,3,1
186,4800121989,74,1,8
186,7790011633,183,3,3
186,31184514618,2,0,0
186,8500001043,1,0,0
186,63551599471,24,0,1
186,4136,318,0,0
186,7800009946,77,0,0
186,2898910064,21,0,0
186,5070025471,102,0,8
186,1312005794,0,0,0
186,5209220407,15,0,0
186,67862990004,2,0,0
186,5070004735,83,0,2
186,5070055014,289,0,6
186,7940056186,13,0,0
186,7800011646,14,0,0
186,3770032269,118,1,8
186,63551599549,6,0,0
186,3800035600,68,1,6
186,38137003658,4,1,1
186,85307115000,7,0,0
186,1500007669,0,0,1
186,81849001153,1,0,1
186,1380016686,110,3,13
186,31254717167,4,0,4
186,7116977004,8,0,0
186,274493,5,0,0
186,7003858474,14,0,0
186,2840003400,756,7,55
186,8380404719,1,0,0
186,4146020102,11,0,0
186,7218063810,103,3,3
186,1650053761,18,0,0
186,2113601350,0,0,0
186,8500001692,8,0,0
186,9396681180,1,0,0
186,2100062316,41,1,6
186,9484125614,2,0,0
186,5070000298,45,1,5
186,3090091148,825,61,209
186,4065,7437,190,646
186,72047347394,1,0,0
186,9232522223,0,0,0
186,4137670362,2,0,0
186,7199009511,66,0,5
186,7050105360,1,0,0
186,4139000008,10,0,0
186,2983940448,63,0,0
186,4132255775,52,3,1
186,7310000193,4,0,1
186,4900004784,22,1,4
186,89940700501,15,0,0
186,7127927504,277,1,8
186,72047394375,0,0,1
186,7365111706,124,3,29
186,7675304009,1,0,0
186,20176800000,43,0,2
186,3400023677,0,0,0
186,7675311899,14,0,2
186,79367482046,1,0,0
186,9.7811E+11,2,0,0
186,20807800000,6,0,0
186,5209220307,40,0,0
186,1117947847,2,0,0
186,7047044579,126,0,0
186,7084701564,2,0,0
186,72100387021,8,0,0
186,2590022727,27,0,0
186,75618412041,3,0,0
186,1128400307,297,9,28
186,4528454999,1,0,0
186,7312400900,2,0,0
186,8500001130,2,0,0
186,7763306374,460,11,71
186,7666000866,21,1,2
186,3022100486,4,0,0
186,72047342508,2,0,0
186,1800049135,2,0,0
186,81290701304,2,0,0
186,4000049700,1,0,0
186,7870080281,4,0,0
186,3100000709,61,0,2
186,7245788055,4,0,0
186,285675,1,0,0
186,20192000000,43,5,15
186,3125,354,0,23
186,3500055967,4,2,0
186,3680082290,0,1,0
186,7.50302E+11,44,0,6
186,4528451199,9,0,0
186,2500005416,72,1,0
186,8678517000,4,0,0
186,5070004508,60,1,5
186,76165790416,19,0,0
186,72047365879,1,0,0
186,73788006130,3,0,0
186,87625400166,3,0,0
186,7087000067,79,2,20
186,81218602042,2,0,0
186,2100005233,98,2,6
186,4116760352,1,0,0
186,81582901061,4,0,0
186,7239235222,136,5,19
186,8201191252,20,0,0
186,7047043332,206,0,4
186,7099235846,1,1,0
186,7726006702,0,0,0
186,5070026840,302,0,26
186,1650007909,3,0,1
186,8210017903,5,0,0
186,4460001211,39,0,2
186,2370016220,563,15,67
186,2900007878,32,0,1
186,7045900910,340,12,22
186,71772500050,63,0,0
186,72047377125,1,0,0
186,1980003663,22,2,2
186,4316892140,3,0,0
186,72047377466,1,0,0
186,77098163002,20,0,0
186,5100900960,1,2,1
186,4168920065,3,0,1
186,61526657462,1,0,0
186,7336906055,45,0,0
186,1600014156,1,0,0
186,30045060440,6,0,0
186,3700030655,17,3,1
186,76777800008,22,0,0
186,5070007221,26,0,1
186,2840060092,0,0,1
186,3400000042,9,0,0
186,3410000354,28,0,1
186,384537,0,19,0
186,5070000315,49,0,12
186,7114600407,0,3,5
186,1101740968,4,0,0
186,2200015934,33,0,3
186,8623231927,26,0,10
186,1121531782,55,0,0
186,78113871311,1040,14,76
186,7049099304,43,0,2
186,7079220505,0,0,2
186,4528461201,297,1,16
186,600600656,10,0,2
186,2279692413,2,0,0
186,1820010986,16,0,1
186,7050512205,538,8,79
186,303402,0,0,1
186,74914501098,0,1,0
186,3100000711,122,0,0
186,72047370338,1,0,0
186,2430004478,0,0,0
186,36809307710,0,0,5
186,5070048767,82,0,1
186,72047363868,1,0,0
186,285357,96,0,0
186,273451,15,0,0
186,85998706095,36,0,0
186,7468000082,15,0,3
186,899,4,0,0
186,7124921052,0,0,1
186,7239235234,55,0,1
186,2970013147,50,0,4
186,1590000226,494,6,49
186,26080300000,0,1,0
186,89632400153,98,0,2
186,3400012235,0,0,1
186,3270001049,2,0,0
186,4087,524206,10849,44919
186,7206008605,0,3,6
186,1122513997,0,0,1
186,30521307700,1,1,0
186,3500055114,31,0,1
186,373155,0,0,2
186,7031037037,1,0,0
186,5410092502,544,32,191
186,83914600761,13,0,0
186,278606,2,0,0
186,302559,0,0,42
186,60426251014,17,0,0
186,3680012046,0,9,2
186,8819434006,3,0,0
186,71921814251,8,0,0
186,1117944877,3,0,0
186,3270080484,10,0,3
186,4427606799,0,1,0
186,8006844000,2,0,0
186,7236000208,92,0,13
186,9504500005,151,0,11
186,2240000057,0,1,0
186,252305,0,0,2
186,88439400095,51,0,0
186,1500001232,56,6,17
186,7575543584,10,0,0
186,8678689071,1,0,0
186,30045060340,6,0,0
186,7192188207,22,0,0
186,7569100260,0,0,1
186,4900005017,249,5,13
186,3410007602,3,0,0
186,74543218101,0,0,1
186,1312004906,18,0,0
186,459538,0,0,0
186,7098910553,1,0,0
186,79285000741,1,0,0
186,7189962427,196,3,21
186,73652681258,0,0,0
186,20165400000,30,0,0
186,21534500000,1,0,0
186,2430004330,30,0,0
186,3680023270,0,0,1
186,65648800831,21,0,2
186,1600027528,193,4,17
186,2100005536,264,3,4
186,8380404723,7,0,0
186,88810911010,189,2,23
186,72047365976,1,0,0
186,62168392065,2,0,0
186,79985702101,29,0,0
186,7468210780,0,0,0
186,4400003316,40,0,9
186,88810911065,97,1,1
186,31254742261,3,0,0
186,89477100037,1,0,0
186,81453901143,9,0,0
186,7940026530,12,0,0
186,7033035405,1,0,0
186,7056097836,72,0,7
186,7726008216,109,9,0
186,3390720513,2,0,0
186,60418311050,2,1,0
186,4280051214,8,0,5
186,2840034683,1,0,0
186,5150000021,109,3,9
186,8390000649,240,0,8
186,303380,0,0,14
186,2590022092,2,0,0
186,2410057467,98,9,7
186,5450019247,13,2,3
186,4300094511,17,0,0
186,5000061040,246,5,11
186,1600016893,100,0,9
186,7456200100,83,4,16
186,5070049746,249,0,12
186,7675370422,3,0,0
186,2000019963,164,0,0
186,79936669619,26,0,0
186,4124400752,26,0,0
186,1122508663,0,2,0
186,4119691416,191,14,3
186,4170901927,88,3,28
186,4395,709,0,0
186,1200011227,18,0,5
186,7956749000,5,0,0
186,2100006796,0,8,0
186,3680082822,0,8,9
186,78113870416,32,0,3
186,9.78094E+11,1,0,0
186,1489617732,10,0,0
186,4316870334,1,0,0
186,501,29,0,0
186,7304245019,5,0,0
186,81767001048,1,0,0
186,5209222062,16,0,2
186,5200001015,52,0,0
186,7496400100,56,2,13
186,8678517001,1,0,0
186,2200001567,0,0,1
186,7095005967,13,0,0
186,21565100000,33,0,0
186,3500068911,26,0,0
186,7073405324,2,0,0
186,72047317010,15,0,0
186,1122513464,0,4,6
186,85827400110,2,0,0
186,1154635463,16,0,0
186,7448844442,27,0,0
186,79936660945,7,0,0
186,3760044615,193,8,22
186,2970013141,111,5,23
186,63715250019,35,0,0
186,5230000434,4,0,0
186,7347200123,15,0,0
186,4332401515,0,0,1
186,250452,2,0,0
186,2840005880,7,0,0
186,1114010476,0,0,0
186,7980100384,34,1,3
186,3500039015,11,0,0
186,2430004244,174,0,2
186,87832600004,158,0,1
186,416409,0,1,0
186,7980100246,94,0,30
186,1600026027,50,0,3
186,7569100218,6,0,0
186,8912106882,1,0,0
186,4133104943,2,0,0
186,5070027684,302,0,22
186,63551595118,3,0,0
186,63551598306,19,0,0
186,7675304030,5,0,0
186,3800057293,83,0,1
186,38137003237,10,0,1
186,7580587485,11,0,0
186,78087236001,3,0,0
186,7726006737,1,0,0
186,4525511164,2,0,0
186,21560200000,14,0,0
186,1600047363,23,0,0
186,4220000329,278,1,19
186,5100015315,226,3,25
186,3125900954,14,0,0
186,912800311,2,0,0
186,3800059655,388,5,28
186,73362021995,0,0,1
186,4610000689,99,1,1
186,8500000424,14,0,0
186,371899,0,0,5
186,7980124718,7,0,0
186,20325600000,8,0,0
186,8105419447,2,0,0
186,81231901727,2,0,0
186,4950800600,8,0,0
186,5210002291,2,0,0
186,7225003706,1948,51,160
186,7518204583,1,0,0
186,5100015339,37,1,0
186,7002200705,66,0,5
186,4146039829,764,31,61
186,7239235121,35,0,6
186,3210003722,11,0,0
186,336555,0,0,1
186,4227200041,8,0,0
186,84921901549,7,0,0
186,4316867770,1,0,0
186,7093500700,25,0,0
186,2720000185,22,1,1
186,330379,0,0,3
186,1122502084,0,1,0
186,31184514770,9,0,0
186,72047370729,1,0,0
186,75166714383,19,0,0
186,3400047816,14,0,0
186,4103,23103,0,241
186,4131301242,19,0,0
186,1600026028,116,5,15
186,7148601612,1,0,0
186,2279691015,3,0,0
186,7518615336,0,3,0
186,3700097678,0,1,0
186,4131301755,1,0,1
186,7356300907,3,0,0
186,7539200005,5,0,0
186,7675325307,5,0,1
186,2400003409,111,1,22
186,9256710526,2,0,0
186,71772500054,27,0,0
186,1800000235,129,0,5
186,2220000010,4,0,0
186,373786,0,1,0
186,63715200126,6,0,0
186,5070000288,53,0,1
186,7027010024,66,2,14
186,7199009683,3,0,0
186,3680016161,0,1,0
186,2100065371,175,1,7
186,1111111091,7,1,0
186,7310000107,344,55,14
186,7675311658,9,0,1
186,84450400313,0,0,8
186,1117926382,0,0,0
186,20507000000,59,0,5
186,61300871585,0,2,0
186,7457011400,9,0,1
186,7.50221E+11,1,0,0
186,7265500117,64,1,2
186,74816200001,7,2,1
186,4169507133,9,0,0
186,21553100000,9,0,0
186,2400016292,39,0,0
186,3400021071,2,0,0
186,1820096244,3,0,0
186,7146307067,1,0,0
186,6414404730,46,0,7
186,1780013459,49,2,1
186,7341013546,149,0,0
186,5100900964,13,0,2
186,5410093826,66,0,5
186,1606300180,1,0,0
186,3000006441,32,0,1
186,2146632406,3,0,0
186,7260007334,0,0,0
186,75108800132,5,0,0
186,7044491208,3,0,1
186,3270011069,3,0,0
186,63083279312,3,0,0
186,7066201002,184,7,21
186,7184009111,4,0,1
186,2700041920,120,2,10
186,355449,0,0,28
186,3700090709,1,0,0
186,7109160010,227,0,5
186,9830800203,3,0,0
186,7050500001,469,26,85
186,85157000363,25,0,5
186,8982690033,13,0,0
186,85292400300,71,0,2
186,1630022029,17,0,2
186,20188900000,37,2,15
186,383939,0,3,0
186,3400014033,2,0,0
186,5200001386,2,1,6
186,5070056313,120,3,10
186,7247798290,4,0,0
186,5070027189,79,2,8
186,7675324446,11,0,0
186,1920000619,12,0,0
186,4116710016,5,1,2
186,428629,0,2,0
186,5210037160,15,1,1
186,1760002333,4,0,0
186,3680033279,0,1,0
186,250450,9,0,0
186,407363,0,1,0
186,72047352916,1,0,0
186,5100021804,7,0,0
186,2840063137,28,0,0
186,63551595697,4,0,0
186,21564100000,25,0,1
186,4140900215,17,0,6
186,7007458059,15,1,1
186,7615808254,27,0,0
186,4400003214,98,0,27
186,4300095531,273,8,54
186,4319459293,3,0,0
186,5138620210,21,0,2
186,1200011044,45,2,1
186,1300000121,0,0,1
186,3680017645,0,1,1
186,4528400338,62,0,0
186,5070026616,38,0,1
186,3760072255,22,0,0
186,1500007643,28,1,3
186,7800001336,87,0,1
186,310371,0,0,1
186,3160066459,2,0,0
186,1600041001,310,1,20
186,770,11,0,0
186,4528413050,2,0,0
186,5113199844,1,0,0
186,8903642200,3,0,0
186,21315700000,75,0,0
186,4232,1,0,0
186,21320100000,42,0,0
186,32420853210,3,0,0
186,4000000445,0,0,0
186,63748009040,45,1,0
186,4369581956,25,0,1
186,88491200564,83,0,0
186,26007400000,5,0,0
186,2874900248,0,10,0
186,8500001128,4,0,0
186,4750000445,39,3,2
186,3270091095,12,0,2
186,2146600373,5,0,0
186,81138701474,0,5,8
186,84897402470,1,0,0
186,21585900000,3,0,0
186,4400002027,19,0,2
186,7830006988,11,0,1
186,63598506074,6,0,0
186,1600043581,118,5,4
186,30997869571,1,0,0
186,2840016567,2,0,0
186,20918100000,58,0,0
186,1258778414,39,0,1
186,4000039412,33,0,0
186,1920075352,0,0,1
186,4831377404,5,0,0
186,1119241677,2,0,0
186,4220000099,201,12,41
186,426310,0,4,0
186,85541700369,1,0,0
186,67675820305,1,0,3
186,4116705510,4,0,1
186,3600012537,10,0,0
186,21505400000,2,0,0
186,21581500000,119,0,0
186,7099230315,2,0,0
186,78551510094,1,0,0
186,7878390740,1,0,0
186,1200014219,5,0,0
186,8149888042,8,0,0
186,252306,0,0,1
186,3270084137,1,0,0
186,20319900000,1107,17,66
186,600600972,10,0,1
186,7790032086,23,0,0
186,88403885162,0,1,0
186,1200028619,42,0,6
186,7468309630,35,0,0
186,7778202392,75,4,11
186,87671800730,1,0,0
186,7007638011,3,0,0
186,1440030012,0,0,1
186,8259272015,77,2,6
186,2840004142,0,1,0
186,64663000647,0,0,0
186,9004,1,0,0
186,3700096252,3,23,22
186,3029105331,26,1,0
186,1122542156,0,1,0
186,5260305444,1,0,0
186,7458337713,8,0,0
186,901601782,10,0,2
186,2820017707,373,0,4
186,3100000740,102,0,0
186,5220017215,56,0,3
186,4119691407,228,15,4
186,3680014595,0,15,0
186,4131301752,5,0,0
186,8019630511,2,0,4
186,3700097307,0,6,0
186,1400514028,1,0,0
186,2217403060,0,0,0
186,3915600602,36,0,1
186,4178599791,8,0,0
186,7067000803,9,0,0
186,7295901533,3,0,0
186,1200004495,2,0,0
186,20165500000,824,0,0
186,3620001369,374,6,27
186,5210063474,11,0,3
186,72944024552,1,0,0
186,7980124762,207,1,13
186,312672,0,0,1
186,373829,0,50,0
186,3570007640,6,0,0
186,4169569133,6,0,0
186,5440001524,9,0,0
186,259526,22,0,0
186,5621034217,63,0,0
186,3410000657,49,0,0
186,7320289457,80,14,5
186,7047047403,24,0,0
186,437430,0,1,0
186,7800001352,5,0,0
186,1410007467,35,0,0
186,8248812345,2,0,0
186,4154875104,49,0,1
186,5070048257,41,0,6
186,4610000279,90,0,0
186,68833992439,4,0,0
186,20129300000,1,0,0
186,7492340527,168,6,12
186,7022202851,12,0,0
186,2820017434,0,0,0
186,600600949,6,0,6
186,4665,58227,0,466
186,920026215,3,0,0
186,7116981454,6,0,0
186,1235408185,3,0,0
186,81049202051,23,0,5
186,3680006753,0,7,0
186,4359220101,25,0,0
186,7940056430,1,0,0
186,2820000965,79,10,2
186,7282001702,27,0,0
186,89688700221,18,0,3
186,20196500000,3,0,0
186,249428,2,0,0
186,2100005944,37,1,1
186,9451442860,16,0,1
186,7800011846,18,1,1
186,38137003017,6,0,0
186,4980059200,4,0,0
186,1154640314,14,0,0
186,1490002350,95,1,8
186,8500000749,27,0,1
186,74295583462,3,0,0
186,421236,0,2,0
186,7023011614,16,0,0
186,2430004503,2,0,7
186,71036357517,7,0,0
186,85998706175,1,0,0
186,373832,0,9,0
186,7920071783,15,0,2
186,7940019410,2,0,0
186,21530900000,0,0,2
186,7821600410,5,0,0
186,1780013639,17,0,0
186,2484218211,69,0,1
186,4400003220,24,0,1
186,7224826659,29,0,1
186,7940019419,3,0,0
186,7175810137,2,0,0
186,4528455499,1,0,0
186,7175840028,1,0,0
